tournament_id,tournament_name,year,tournament_gender,original_team_id,original_team_name,original_team_code,team_id,team_name,team_code,confederation_code,matches_played,wins,goals_scored,goals_conceded,goals_scored_per_match,goals_conceded_per_match,result_position,performance,finish_position_estimate,title,final_appearance,semi_final_appearance
WC-1978,1978 FIFA Men's World Cup,1978,men,T-46,Mexico,MEX,T-46,Mexico,MEX,CONCACAF,3,0,2,12,0.667,4,,group stage,24,0,0,0
WC-1978,1978 FIFA Men's World Cup,1978,men,T-48,Netherlands,NLD,T-48,Netherlands,NLD,UEFA,7,3,15,10,2.143,1.429,2,final,2,0,1,1
WC-1978,1978 FIFA Men's World Cup,1978,men,T-56,Peru,PER,T-56,Peru,PER,CONMEBOL,6,2,7,12,1.167,2,,second group stage,12,0,0,0
WC-1978,1978 FIFA Men's World Cup,1978,men,T-57,Poland,POL,T-57,Poland,POL,UEFA,6,3,6,6,1,1,,second group stage,12,0,0,0
WC-1978,1978 FIFA Men's World Cup,1978,men,T-64,Scotland,SCO,T-64,Scotland,SCO,UEFA,3,1,5,6,1.667,2,,group stage,24,0,0,0
WC-1978,1978 FIFA Men's World Cup,1978,men,T-73,Spain,ESP,T-73,Spain,ESP,UEFA,3,1,2,2,0.667,0.667,,group stage,24,0,0,0
WC-1978,1978 FIFA Men's World Cup,1978,men,T-74,Sweden,SWE,T-74,Sweden,SWE,UEFA,3,0,1,3,0.333,1,,group stage,24,0,0,0
WC-1978,1978 FIFA Men's World Cup,1978,men,T-79,Tunisia,TUN,T-79,Tunisia,TUN,CAF,3,1,3,2,1,0.667,,group stage,24,0,0,0
WC-1978,1978 FIFA Men's World Cup,1978,men,T-86,West Germany,DEU,T-86,West Germany,DEU,UEFA,6,1,10,5,1.667,0.833,,second group stage,12,0,0,0
WC-1982,1982 FIFA Men's World Cup,1982,men,T-01,Algeria,DZA,T-01,Algeria,DZA,CAF,3,2,5,5,1.667,1.667,,group stage,24,0,0,0
WC-1982,1982 FIFA Men's World Cup,1982,men,T-03,Argentina,ARG,T-03,Argentina,ARG,CONMEBOL,5,2,8,7,1.6,1.4,,second group stage,12,0,0,0
WC-1982,1982 FIFA Men's World Cup,1982,men,T-05,Austria,AUT,T-05,Austria,AUT,UEFA,5,2,5,4,1,0.8,,second group stage,12,0,0,0
WC-1982,1982 FIFA Men's World Cup,1982,men,T-06,Belgium,BEL,T-06,Belgium,BEL,UEFA,5,2,3,5,0.6,1,,second group stage,12,0,0,0
WC-1982,1982 FIFA Men's World Cup,1982,men,T-09,Brazil,BRA,T-09,Brazil,BRA,CONMEBOL,5,4,15,6,3,1.2,,second group stage,12,0,0,0
WC-1982,1982 FIFA Men's World Cup,1982,men,T-11,Cameroon,CMR,T-11,Cameroon,CMR,CAF,3,0,1,1,0.333,0.333,,group stage,24,0,0,0
WC-1982,1982 FIFA Men's World Cup,1982,men,T-13,Chile,CHL,T-13,Chile,CHL,CONMEBOL,3,0,3,8,1,2.667,,group stage,24,0,0,0
WC-1982,1982 FIFA Men's World Cup,1982,men,T-21,Czechoslovakia,CSK,T-21,Czechoslovakia,CSK,UEFA,3,0,2,4,0.667,1.333,,group stage,24,0,0,0
WC-1982,1982 FIFA Men's World Cup,1982,men,T-27,El Salvador,SLV,T-27,El Salvador,SLV,CONCACAF,3,0,1,13,0.333,4.333,,group stage,24,0,0,0
WC-1982,1982 FIFA Men's World Cup,1982,men,T-28,England,ENG,T-28,England,ENG,UEFA,5,3,6,1,1.2,0.2,,second group stage,12,0,0,0
WC-1982,1982 FIFA Men's World Cup,1982,men,T-30,France,FRA,T-30,France,FRA,UEFA,7,3,16,12,2.286,1.714,4,third-place match,4,0,0,1
WC-1982,1982 FIFA Men's World Cup,1982,men,T-35,Honduras,HND,T-35,Honduras,HND,CONCACAF,3,0,2,3,0.667,1,,group stage,24,0,0,0
WC-1982,1982 FIFA Men's World Cup,1982,men,T-36,Hungary,HUN,T-36,Hungary,HUN,UEFA,3,1,12,6,4,2,,group stage,24,0,0,0
WC-1982,1982 FIFA Men's World Cup,1982,men,T-41,Italy,ITA,T-41,Italy,ITA,UEFA,7,4,12,6,1.714,0.857,1,final,1,1,1,1
WC-1982,1982 FIFA Men's World Cup,1982,men,T-45,Kuwait,KWT,T-45,Kuwait,KWT,AFC,3,0,2,6,0.667,2,,group stage,24,0,0,0
WC-1982,1982 FIFA Men's World Cup,1982,men,T-49,New Zealand,NZL,T-49,New Zealand,NZL,OFC,3,0,2,12,0.667,4,,group stage,24,0,0,0
WC-1982,1982 FIFA Men's World Cup,1982,men,T-52,Northern Ireland,NIR,T-52,Northern Ireland,NIR,UEFA,5,1,5,7,1,1.4,,second group stage,12,0,0,0
WC-1982,1982 FIFA Men's World Cup,1982,men,T-56,Peru,PER,T-56,Peru,PER,CONMEBOL,3,0,2,6,0.667,2,,group stage,24,0,0,0
WC-1982,1982 FIFA Men's World Cup,1982,men,T-57,Poland,POL,T-57,Poland,POL,UEFA,7,3,11,5,1.571,0.714,3,third-place match,3,0,0,1
WC-1982,1982 FIFA Men's World Cup,1982,men,T-64,Scotland,SCO,T-64,Scotland,SCO,UEFA,3,1,8,8,2.667,2.667,,group stage,24,0,0,0
WC-1982,1982 FIFA Men's World Cup,1982,men,T-72,Soviet Union,SUN,T-72,Soviet Union,SUN,UEFA,5,2,7,4,1.4,0.8,,second group stage,12,0,0,0
WC-1982,1982 FIFA Men's World Cup,1982,men,T-73,Spain,ESP,T-73,Spain,ESP,UEFA,5,1,4,5,0.8,1,,second group stage,12,0,0,0
WC-1982,1982 FIFA Men's World Cup,1982,men,T-86,West Germany,DEU,T-86,West Germany,DEU,UEFA,7,3,12,10,1.714,1.429,2,final,2,0,1,1
WC-1982,1982 FIFA Men's World Cup,1982,men,T-87,Yugoslavia,YUG,T-87,Yugoslavia,YUG,UEFA,3,1,2,2,0.667,0.667,,group stage,24,0,0,0
WC-1986,1986 FIFA Men's World Cup,1986,men,T-01,Algeria,DZA,T-01,Algeria,DZA,CAF,3,0,1,5,0.333,1.667,,group stage,24,0,0,0
WC-1986,1986 FIFA Men's World Cup,1986,men,T-03,Argentina,ARG,T-03,Argentina,ARG,CONMEBOL,7,6,14,5,2,0.714,1,final,1,1,1,1
WC-1986,1986 FIFA Men's World Cup,1986,men,T-06,Belgium,BEL,T-06,Belgium,BEL,UEFA,7,2,12,15,1.714,2.143,4,third-place match,4,0,0,1
WC-1986,1986 FIFA Men's World Cup,1986,men,T-09,Brazil,BRA,T-09,Brazil,BRA,CONMEBOL,5,4,10,1,2,0.2,,quarter-finals,8,0,0,0
WC-1986,1986 FIFA Men's World Cup,1986,men,T-10,Bulgaria,BGR,T-10,Bulgaria,BGR,UEFA,4,0,2,6,0.5,1.5,,round of 16,16,0,0,0
WC-1986,1986 FIFA Men's World Cup,1986,men,T-12,Canada,CAN,T-12,Canada,CAN,CONCACAF,3,0,0,5,0,1.667,,group stage,24,0,0,0
WC-1986,1986 FIFA Men's World Cup,1986,men,T-22,Denmark,DNK,T-22,Denmark,DNK,UEFA,4,3,10,6,2.5,1.5,,round of 16,16,0,0,0
WC-1986,1986 FIFA Men's World Cup,1986,men,T-28,England,ENG,T-28,England,ENG,UEFA,5,2,7,3,1.4,0.6,,quarter-finals,8,0,0,0
WC-1986,1986 FIFA Men's World Cup,1986,men,T-30,France,FRA,T-30,France,FRA,UEFA,7,4,12,6,1.714,0.857,3,third-place match,3,0,0,1
WC-1986,1986 FIFA Men's World Cup,1986,men,T-36,Hungary,HUN,T-36,Hungary,HUN,UEFA,3,1,2,9,0.667,3,,group stage,24,0,0,0
WC-1986,1986 FIFA Men's World Cup,1986,men,T-39,Iraq,IRQ,T-39,Iraq,IRQ,AFC,3,0,1,4,0.333,1.333,,group stage,24,0,0,0
WC-1986,1986 FIFA Men's World Cup,1986,men,T-41,Italy,ITA,T-41,Italy,ITA,UEFA,4,1,5,6,1.25,1.5,,round of 16,16,0,0,0
WC-1986,1986 FIFA Men's World Cup,1986,men,T-46,Mexico,MEX,T-46,Mexico,MEX,CONCACAF,5,3,6,2,1.2,0.4,,quarter-finals,8,0,0,0
WC-1986,1986 FIFA Men's World Cup,1986,men,T-47,Morocco,MAR,T-47,Morocco,MAR,CAF,4,1,3,2,0.75,0.5,,round of 16,16,0,0,0
WC-1986,1986 FIFA Men's World Cup,1986,men,T-52,Northern Ireland,NIR,T-52,Northern Ireland,NIR,UEFA,3,0,2,6,0.667,2,,group stage,24,0,0,0
WC-1986,1986 FIFA Men's World Cup,1986,men,T-55,Paraguay,PRY,T-55,Paraguay,PRY,CONMEBOL,4,1,4,6,1,1.5,,round of 16,16,0,0,0
WC-1986,1986 FIFA Men's World Cup,1986,men,T-57,Poland,POL,T-57,Poland,POL,UEFA,4,1,1,7,0.25,1.75,,round of 16,16,0,0,0
WC-1986,1986 FIFA Men's World Cup,1986,men,T-58,Portugal,PRT,T-58,Portugal,PRT,UEFA,3,1,2,4,0.667,1.333,,group stage,24,0,0,0
WC-1986,1986 FIFA Men's World Cup,1986,men,T-64,Scotland,SCO,T-64,Scotland,SCO,UEFA,3,0,1,3,0.333,1,,group stage,24,0,0,0
WC-1986,1986 FIFA Men's World Cup,1986,men,T-71,South Korea,KOR,T-71,South Korea,KOR,AFC,3,0,4,7,1.333,2.333,,group stage,24,0,0,0
WC-1986,1986 FIFA Men's World Cup,1986,men,T-72,Soviet Union,SUN,T-72,Soviet Union,SUN,UEFA,4,2,12,5,3,1.25,,round of 16,16,0,0,0
WC-1986,1986 FIFA Men's World Cup,1986,men,T-73,Spain,ESP,T-73,Spain,ESP,UEFA,5,3,11,4,2.2,0.8,,quarter-finals,8,0,0,0
WC-1986,1986 FIFA Men's World Cup,1986,men,T-84,Uruguay,URY,T-84,Uruguay,URY,CONMEBOL,4,0,2,8,0.5,2,,round of 16,16,0,0,0
WC-1986,1986 FIFA Men's World Cup,1986,men,T-86,West Germany,DEU,T-86,West Germany,DEU,UEFA,7,3,8,7,1.143,1,2,final,2,0,1,1
WC-1990,1990 FIFA Men's World Cup,1990,men,T-03,Argentina,ARG,T-03,Argentina,ARG,CONMEBOL,7,2,5,4,0.714,0.571,2,final,2,0,1,1
WC-1990,1990 FIFA Men's World Cup,1990,men,T-05,Austria,AUT,T-05,Austria,AUT,UEFA,3,1,2,3,0.667,1,,group stage,24,0,0,0
WC-1990,1990 FIFA Men's World Cup,1990,men,T-06,Belgium,BEL,T-06,Belgium,BEL,UEFA,4,2,6,4,1.5,1,,round of 16,16,0,0,0
WC-1990,1990 FIFA Men's World Cup,1990,men,T-09,Brazil,BRA,T-09,Brazil,BRA,CONMEBOL,4,3,4,2,1,0.5,,round of 16,16,0,0,0
WC-1990,1990 FIFA Men's World Cup,1990,men,T-11,Cameroon,CMR,T-11,Cameroon,CMR,CAF,5,3,7,9,1.4,1.8,,quarter-finals,8,0,0,0
WC-1990,1990 FIFA Men's World Cup,1990,men,T-16,Colombia,COL,T-16,Colombia,COL,CONMEBOL,4,1,4,4,1,1,,round of 16,16,0,0,0
WC-1990,1990 FIFA Men's World Cup,1990,men,T-17,Costa Rica,CRI,T-17,Costa Rica,CRI,CONCACAF,4,2,4,6,1,1.5,,round of 16,16,0,0,0
WC-1990,1990 FIFA Men's World Cup,1990,men,T-21,Czechoslovakia,CSK,T-21,Czechoslovakia,CSK,UEFA,5,3,10,5,2,1,,quarter-finals,8,0,0,0
WC-1990,1990 FIFA Men's World Cup,1990,men,T-26,Egypt,EGY,T-26,Egypt,EGY,CAF,3,0,1,2,0.333,0.667,,group stage,24,0,0,0
WC-1990,1990 FIFA Men's World Cup,1990,men,T-28,England,ENG,T-28,England,ENG,UEFA,7,3,8,6,1.143,0.857,4,third-place match,4,0,0,1
WC-1990,1990 FIFA Men's World Cup,1990,men,T-41,Italy,ITA,T-41,Italy,ITA,UEFA,7,6,10,2,1.429,0.286,3,third-place match,3,0,0,1
WC-1990,1990 FIFA Men's World Cup,1990,men,T-48,Netherlands,NLD,T-48,Netherlands,NLD,UEFA,4,0,3,4,0.75,1,,round of 16,16,0,0,0
WC-1990,1990 FIFA Men's World Cup,1990,men,T-60,Republic of Ireland,IRL,T-60,Republic of Ireland,IRL,UEFA,5,0,2,3,0.4,0.6,,quarter-finals,8,0,0,0
WC-1990,1990 FIFA Men's World Cup,1990,men,T-61,Romania,ROU,T-61,Romania,ROU,UEFA,4,1,4,3,1,0.75,,round of 16,16,0,0,0
WC-1990,1990 FIFA Men's World Cup,1990,men,T-64,Scotland,SCO,T-64,Scotland,SCO,UEFA,3,1,2,3,0.667,1,,group stage,24,0,0,0
WC-1990,1990 FIFA Men's World Cup,1990,men,T-71,South Korea,KOR,T-71,South Korea,KOR,AFC,3,0,1,6,0.333,2,,group stage,24,0,0,0
WC-1990,1990 FIFA Men's World Cup,1990,men,T-72,Soviet Union,SUN,T-72,Soviet Union,SUN,UEFA,3,1,4,4,1.333,1.333,,group stage,24,0,0,0
WC-1990,1990 FIFA Men's World Cup,1990,men,T-73,Spain,ESP,T-73,Spain,ESP,UEFA,4,2,6,4,1.5,1,,round of 16,16,0,0,0
WC-1990,1990 FIFA Men's World Cup,1990,men,T-74,Sweden,SWE,T-74,Sweden,SWE,UEFA,3,0,3,6,1,2,,group stage,24,0,0,0
WC-1990,1990 FIFA Men's World Cup,1990,men,T-82,United Arab Emirates,ARE,T-82,United Arab Emirates,ARE,AFC,3,0,2,11,0.667,3.667,,group stage,24,0,0,0
WC-1990,1990 FIFA Men's World Cup,1990,men,T-83,United States,USA,T-83,United States,USA,CONCACAF,3,0,2,8,0.667,2.667,,group stage,24,0,0,0
WC-1990,1990 FIFA Men's World Cup,1990,men,T-84,Uruguay,URY,T-84,Uruguay,URY,CONMEBOL,4,1,2,5,0.5,1.25,,round of 16,16,0,0,0
WC-1990,1990 FIFA Men's World Cup,1990,men,T-86,West Germany,DEU,T-86,West Germany,DEU,UEFA,7,5,15,5,2.143,0.714,1,final,1,1,1,1
WC-1990,1990 FIFA Men's World Cup,1990,men,T-87,Yugoslavia,YUG,T-87,Yugoslavia,YUG,UEFA,5,3,8,6,1.6,1.2,,quarter-finals,8,0,0,0
WC-1991,1991 FIFA Women's World Cup,1991,women,T-09,Brazil,BRA,T-09,Brazil,BRA,CONMEBOL,3,1,1,7,0.333,2.333,,group stage,24,0,0,0
WC-1991,1991 FIFA Women's World Cup,1991,women,T-14,China,CHN,T-14,China,CHN,AFC,4,2,10,4,2.5,1,,quarter-final,12,0,0,0
WC-1991,1991 FIFA Women's World Cup,1991,women,T-15,Chinese Taipei,TWN,T-15,Chinese Taipei,TWN,AFC,4,1,2,15,0.5,3.75,,quarter-final,12,0,0,0
WC-1991,1991 FIFA Women's World Cup,1991,women,T-22,Denmark,DNK,T-22,Denmark,DNK,UEFA,4,1,7,6,1.75,1.5,,quarter-final,12,0,0,0
WC-1991,1991 FIFA Women's World Cup,1991,women,T-31,Germany,DEU,T-31,Germany,DEU,UEFA,6,4,13,10,2.167,1.667,4,third-place match,4,0,0,1
WC-1991,1991 FIFA Women's World Cup,1991,women,T-41,Italy,ITA,T-41,Italy,ITA,UEFA,4,2,8,5,2,1.25,,quarter-final,12,0,0,0
WC-1991,1991 FIFA Women's World Cup,1991,women,T-44,Japan,JPN,T-44,Japan,JPN,AFC,3,0,0,12,0,4,,group stage,24,0,0,0
WC-1991,1991 FIFA Women's World Cup,1991,women,T-49,New Zealand,NZL,T-49,New Zealand,NZL,OFC,3,0,1,11,0.333,3.667,,group stage,24,0,0,0
WC-1991,1991 FIFA Women's World Cup,1991,women,T-50,Nigeria,NGA,T-50,Nigeria,NGA,CAF,3,0,0,7,0,2.333,,group stage,24,0,0,0
WC-1991,1991 FIFA Women's World Cup,1991,women,T-53,Norway,NOR,T-53,Norway,NOR,UEFA,6,4,14,10,2.333,1.667,2,final,2,0,1,1
WC-1991,1991 FIFA Women's World Cup,1991,women,T-74,Sweden,SWE,T-74,Sweden,SWE,UEFA,6,4,18,7,3,1.167,3,third-place match,3,0,0,1
WC-1991,1991 FIFA Women's World Cup,1991,women,T-83,United States,USA,T-83,United States,USA,CONCACAF,6,6,25,5,4.167,0.833,1,final,1,1,1,1
WC-1994,1994 FIFA Men's World Cup,1994,men,T-03,Argentina,ARG,T-03,Argentina,ARG,CONMEBOL,4,2,8,6,2,1.5,,round of 16,16,0,0,0
WC-1994,1994 FIFA Men's World Cup,1994,men,T-06,Belgium,BEL,T-06,Belgium,BEL,UEFA,4,2,4,4,1,1,,round of 16,16,0,0,0
WC-1994,1994 FIFA Men's World Cup,1994,men,T-07,Bolivia,BOL,T-07,Bolivia,BOL,CONMEBOL,3,0,1,4,0.333,1.333,,group stage,24,0,0,0
WC-1994,1994 FIFA Men's World Cup,1994,men,T-09,Brazil,BRA,T-09,Brazil,BRA,CONMEBOL,7,5,11,3,1.571,0.429,1,final,1,1,1,1
WC-1994,1994 FIFA Men's World Cup,1994,men,T-10,Bulgaria,BGR,T-10,Bulgaria,BGR,UEFA,7,3,10,11,1.429,1.571,4,third-place match,4,0,0,1
WC-1994,1994 FIFA Men's World Cup,1994,men,T-11,Cameroon,CMR,T-11,Cameroon,CMR,CAF,3,0,3,11,1,3.667,,group stage,24,0,0,0
WC-1994,1994 FIFA Men's World Cup,1994,men,T-16,Colombia,COL,T-16,Colombia,COL,CONMEBOL,3,1,4,5,1.333,1.667,,group stage,24,0,0,0
WC-1994,1994 FIFA Men's World Cup,1994,men,T-31,Germany,DEU,T-31,Germany,DEU,UEFA,5,3,9,7,1.8,1.4,,quarter-finals,8,0,0,0
WC-1994,1994 FIFA Men's World Cup,1994,men,T-33,Greece,GRC,T-33,Greece,GRC,UEFA,3,0,0,10,0,3.333,,group stage,24,0,0,0
WC-1994,1994 FIFA Men's World Cup,1994,men,T-41,Italy,ITA,T-41,Italy,ITA,UEFA,7,4,8,5,1.143,0.714,2,final,2,0,1,1
WC-1994,1994 FIFA Men's World Cup,1994,men,T-46,Mexico,MEX,T-46,Mexico,MEX,CONCACAF,4,1,4,4,1,1,,round of 16,16,0,0,0
WC-1994,1994 FIFA Men's World Cup,1994,men,T-47,Morocco,MAR,T-47,Morocco,MAR,CAF,3,0,2,5,0.667,1.667,,group stage,24,0,0,0
WC-1994,1994 FIFA Men's World Cup,1994,men,T-48,Netherlands,NLD,T-48,Netherlands,NLD,UEFA,5,3,8,6,1.6,1.2,,quarter-finals,8,0,0,0
WC-1994,1994 FIFA Men's World Cup,1994,men,T-50,Nigeria,NGA,T-50,Nigeria,NGA,CAF,4,2,7,4,1.75,1,,round of 16,16,0,0,0
WC-1994,1994 FIFA Men's World Cup,1994,men,T-53,Norway,NOR,T-53,Norway,NOR,UEFA,3,1,1,1,0.333,0.333,,group stage,24,0,0,0
WC-1994,1994 FIFA Men's World Cup,1994,men,T-60,Republic of Ireland,IRL,T-60,Republic of Ireland,IRL,UEFA,4,1,2,4,0.5,1,,round of 16,16,0,0,0
WC-1994,1994 FIFA Men's World Cup,1994,men,T-61,Romania,ROU,T-61,Romania,ROU,UEFA,5,3,10,9,2,1.8,,quarter-finals,8,0,0,0
WC-1994,1994 FIFA Men's World Cup,1994,men,T-62,Russia,RUS,T-62,Russia,RUS,UEFA,3,1,7,6,2.333,2,,group stage,24,0,0,0
WC-1994,1994 FIFA Men's World Cup,1994,men,T-63,Saudi Arabia,SAU,T-63,Saudi Arabia,SAU,AFC,4,2,5,6,1.25,1.5,,round of 16,16,0,0,0
WC-1994,1994 FIFA Men's World Cup,1994,men,T-71,South Korea,KOR,T-71,South Korea,KOR,AFC,3,0,4,5,1.333,1.667,,group stage,24,0,0,0
WC-1994,1994 FIFA Men's World Cup,1994,men,T-73,Spain,ESP,T-73,Spain,ESP,UEFA,5,2,10,6,2,1.2,,quarter-finals,8,0,0,0
WC-1994,1994 FIFA Men's World Cup,1994,men,T-74,Sweden,SWE,T-74,Sweden,SWE,UEFA,7,3,15,8,2.143,1.143,3,third-place match,3,0,0,1
WC-1994,1994 FIFA Men's World Cup,1994,men,T-75,Switzerland,CHE,T-75,Switzerland,CHE,UEFA,4,1,5,7,1.25,1.75,,round of 16,16,0,0,0
WC-1994,1994 FIFA Men's World Cup,1994,men,T-83,United States,USA,T-83,United States,USA,CONCACAF,4,1,3,4,0.75,1,,round of 16,16,0,0,0
WC-1995,1995 FIFA Women's World Cup,1995,women,T-04,Australia,AUS,T-04,Australia,AUS,AFC,3,0,3,13,1,4.333,,group stage,24,0,0,0
WC-1995,1995 FIFA Women's World Cup,1995,women,T-09,Brazil,BRA,T-09,Brazil,BRA,CONMEBOL,3,1,3,8,1,2.667,,group stage,24,0,0,0
WC-1995,1995 FIFA Women's World Cup,1995,women,T-12,Canada,CAN,T-12,Canada,CAN,CONCACAF,3,0,5,13,1.667,4.333,,group stage,24,0,0,0
WC-1995,1995 FIFA Women's World Cup,1995,women,T-14,China,CHN,T-14,China,CHN,AFC,6,2,11,10,1.833,1.667,4,third-place match,4,0,0,1
WC-1995,1995 FIFA Women's World Cup,1995,women,T-22,Denmark,DNK,T-22,Denmark,DNK,UEFA,4,1,7,8,1.75,2,,quarter-final,12,0,0,0
WC-1995,1995 FIFA Women's World Cup,1995,women,T-28,England,ENG,T-28,England,ENG,UEFA,4,2,6,9,1.5,2.25,,quarter-final,12,0,0,0
WC-1995,1995 FIFA Women's World Cup,1995,women,T-31,Germany,DEU,T-31,Germany,DEU,UEFA,6,4,13,6,2.167,1,2,final,2,0,1,1
WC-1995,1995 FIFA Women's World Cup,1995,women,T-44,Japan,JPN,T-44,Japan,JPN,AFC,4,1,2,8,0.5,2,,quarter-final,12,0,0,0
WC-1995,1995 FIFA Women's World Cup,1995,women,T-50,Nigeria,NGA,T-50,Nigeria,NGA,CAF,3,0,5,14,1.667,4.667,,group stage,24,0,0,0
WC-1995,1995 FIFA Women's World Cup,1995,women,T-53,Norway,NOR,T-53,Norway,NOR,UEFA,6,6,23,1,3.833,0.167,1,final,1,1,1,1
WC-1995,1995 FIFA Women's World Cup,1995,women,T-74,Sweden,SWE,T-74,Sweden,SWE,UEFA,4,2,6,4,1.5,1,,quarter-final,12,0,0,0
WC-1995,1995 FIFA Women's World Cup,1995,women,T-83,United States,USA,T-83,United States,USA,CONCACAF,6,4,15,5,2.5,0.833,3,third-place match,3,0,0,1
WC-1998,1998 FIFA Men's World Cup,1998,men,T-03,Argentina,ARG,T-03,Argentina,ARG,CONMEBOL,5,3,10,4,2,0.8,,quarter-finals,8,0,0,0
WC-1998,1998 FIFA Men's World Cup,1998,men,T-05,Austria,AUT,T-05,Austria,AUT,UEFA,3,0,3,4,1,1.333,,group stage,24,0,0,0
WC-1998,1998 FIFA Men's World Cup,1998,men,T-06,Belgium,BEL,T-06,Belgium,BEL,UEFA,3,0,3,3,1,1,,group stage,24,0,0,0
WC-1998,1998 FIFA Men's World Cup,1998,men,T-09,Brazil,BRA,T-09,Brazil,BRA,CONMEBOL,7,4,14,10,2,1.429,2,final,2,0,1,1
WC-1998,1998 FIFA Men's World Cup,1998,men,T-10,Bulgaria,BGR,T-10,Bulgaria,BGR,UEFA,3,0,1,7,0.333,2.333,,group stage,24,0,0,0
WC-1998,1998 FIFA Men's World Cup,1998,men,T-11,Cameroon,CMR,T-11,Cameroon,CMR,CAF,3,0,2,5,0.667,1.667,,group stage,24,0,0,0
WC-1998,1998 FIFA Men's World Cup,1998,men,T-13,Chile,CHL,T-13,Chile,CHL,CONMEBOL,4,0,5,8,1.25,2,,round of 16,16,0,0,0
WC-1998,1998 FIFA Men's World Cup,1998,men,T-16,Colombia,COL,T-16,Colombia,COL,CONMEBOL,3,1,1,3,0.333,1,,group stage,24,0,0,0
WC-1998,1998 FIFA Men's World Cup,1998,men,T-18,Croatia,HRV,T-18,Croatia,HRV,UEFA,7,5,11,5,1.571,0.714,3,third-place match,3,0,0,1
WC-1998,1998 FIFA Men's World Cup,1998,men,T-22,Denmark,DNK,T-22,Denmark,DNK,UEFA,5,2,9,7,1.8,1.4,,quarter-finals,8,0,0,0
WC-1998,1998 FIFA Men's World Cup,1998,men,T-28,England,ENG,T-28,England,ENG,UEFA,4,2,7,4,1.75,1,,round of 16,16,0,0,0
WC-1998,1998 FIFA Men's World Cup,1998,men,T-30,France,FRA,T-30,France,FRA,UEFA,7,6,15,2,2.143,0.286,1,final,1,1,1,1
WC-1998,1998 FIFA Men's World Cup,1998,men,T-31,Germany,DEU,T-31,Germany,DEU,UEFA,5,3,8,6,1.6,1.2,,quarter-finals,8,0,0,0
WC-1998,1998 FIFA Men's World Cup,1998,men,T-38,Iran,IRN,T-38,Iran,IRN,AFC,3,1,2,4,0.667,1.333,,group stage,24,0,0,0
WC-1998,1998 FIFA Men's World Cup,1998,men,T-41,Italy,ITA,T-41,Italy,ITA,UEFA,5,3,8,3,1.6,0.6,,quarter-finals,8,0,0,0
WC-1998,1998 FIFA Men's World Cup,1998,men,T-43,Jamaica,JAM,T-43,Jamaica,JAM,CONCACAF,3,1,3,9,1,3,,group stage,24,0,0,0
WC-1998,1998 FIFA Men's World Cup,1998,men,T-44,Japan,JPN,T-44,Japan,JPN,AFC,3,0,1,4,0.333,1.333,,group stage,24,0,0,0
WC-1998,1998 FIFA Men's World Cup,1998,men,T-46,Mexico,MEX,T-46,Mexico,MEX,CONCACAF,4,1,8,7,2,1.75,,round of 16,16,0,0,0
WC-1998,1998 FIFA Men's World Cup,1998,men,T-47,Morocco,MAR,T-47,Morocco,MAR,CAF,3,1,5,5,1.667,1.667,,group stage,24,0,0,0
WC-1998,1998 FIFA Men's World Cup,1998,men,T-48,Netherlands,NLD,T-48,Netherlands,NLD,UEFA,7,3,13,7,1.857,1,4,third-place match,4,0,0,1
WC-1998,1998 FIFA Men's World Cup,1998,men,T-50,Nigeria,NGA,T-50,Nigeria,NGA,CAF,4,2,6,9,1.5,2.25,,round of 16,16,0,0,0
WC-1998,1998 FIFA Men's World Cup,1998,men,T-53,Norway,NOR,T-53,Norway,NOR,UEFA,4,1,5,5,1.25,1.25,,round of 16,16,0,0,0
WC-1998,1998 FIFA Men's World Cup,1998,men,T-55,Paraguay,PRY,T-55,Paraguay,PRY,CONMEBOL,4,1,3,2,0.75,0.5,,round of 16,16,0,0,0
WC-1998,1998 FIFA Men's World Cup,1998,men,T-61,Romania,ROU,T-61,Romania,ROU,UEFA,4,2,4,3,1,0.75,,round of 16,16,0,0,0
WC-1998,1998 FIFA Men's World Cup,1998,men,T-63,Saudi Arabia,SAU,T-63,Saudi Arabia,SAU,AFC,3,0,2,7,0.667,2.333,,group stage,24,0,0,0
WC-1998,1998 FIFA Men's World Cup,1998,men,T-64,Scotland,SCO,T-64,Scotland,SCO,UEFA,3,0,2,6,0.667,2,,group stage,24,0,0,0
WC-1998,1998 FIFA Men's World Cup,1998,men,T-70,South Africa,ZAF,T-70,South Africa,ZAF,CAF,3,0,3,6,1,2,,group stage,24,0,0,0
WC-1998,1998 FIFA Men's World Cup,1998,men,T-71,South Korea,KOR,T-71,South Korea,KOR,AFC,3,0,2,9,0.667,3,,group stage,24,0,0,0
WC-1998,1998 FIFA Men's World Cup,1998,men,T-73,Spain,ESP,T-73,Spain,ESP,UEFA,3,1,8,4,2.667,1.333,,group stage,24,0,0,0
WC-1998,1998 FIFA Men's World Cup,1998,men,T-79,Tunisia,TUN,T-79,Tunisia,TUN,CAF,3,0,1,4,0.333,1.333,,group stage,24,0,0,0
WC-1998,1998 FIFA Men's World Cup,1998,men,T-83,United States,USA,T-83,United States,USA,CONCACAF,3,0,1,5,0.333,1.667,,group stage,24,0,0,0
WC-1998,1998 FIFA Men's World Cup,1998,men,T-87,Yugoslavia,YUG,T-87,Yugoslavia,YUG,UEFA,4,2,5,4,1.25,1,,round of 16,16,0,0,0
