match_id,tournament_id,tournament_name,tournament_gender,match_date,stage_name,home_team_id,home_team_name,away_team_id,away_team_name,home_team_score,away_team_score,extra_time,penalty_shootout,result
M-1966-27,WC-1966,1966 FIFA Men's World Cup,men,1966-07-23,quarter-finals,T-72,Soviet Union,T-36,Hungary,2,1,0,0,home team win
M-1966-28,WC-1966,1966 FIFA Men's World Cup,men,1966-07-23,quarter-finals,T-86,West Germany,T-84,Uruguay,4,0,0,0,home team win
M-1966-29,WC-1966,1966 FIFA Men's World Cup,men,1966-07-25,semi-finals,T-86,West Germany,T-72,Soviet Union,2,1,0,0,home team win
M-1966-30,WC-1966,1966 FIFA Men's World Cup,men,1966-07-26,semi-finals,T-28,England,T-58,Portugal,2,1,0,0,home team win
M-1966-31,WC-1966,1966 FIFA Men's World Cup,men,1966-07-28,third-place match,T-58,Portugal,T-72,Soviet Union,2,1,0,0,home team win
M-1966-32,WC-1966,1966 FIFA Men's World Cup,men,1966-07-30,final,T-28,England,T-86,West Germany,4,2,1,0,home team win
M-1970-01,WC-1970,1970 FIFA Men's World Cup,men,1970-05-31,group stage,T-46,Mexico,T-72,Soviet Union,0,0,0,0,draw
M-1970-02,WC-1970,1970 FIFA Men's World Cup,men,1970-06-02,group stage,T-84,Uruguay,T-40,Israel,2,0,0,0,home team win
M-1970-03,WC-1970,1970 FIFA Men's World Cup,men,1970-06-02,group stage,T-28,England,T-61,Romania,1,0,0,0,home team win
M-1970-04,WC-1970,1970 FIFA Men's World Cup,men,1970-06-02,group stage,T-56,Peru,T-10,Bulgaria,3,2,0,0,home team win
M-1970-05,WC-1970,1970 FIFA Men's World Cup,men,1970-06-03,group stage,T-06,Belgium,T-27,El Salvador,3,0,0,0,home team win
M-1970-06,WC-1970,1970 FIFA Men's World Cup,men,1970-06-03,group stage,T-41,Italy,T-74,Sweden,1,0,0,0,home team win
M-1970-07,WC-1970,1970 FIFA Men's World Cup,men,1970-06-03,group stage,T-09,Brazil,T-21,Czechoslovakia,4,1,0,0,home team win
M-1970-08,WC-1970,1970 FIFA Men's World Cup,men,1970-06-03,group stage,T-86,West Germany,T-47,Morocco,2,1,0,0,home team win
M-1970-09,WC-1970,1970 FIFA Men's World Cup,men,1970-06-06,group stage,T-72,Soviet Union,T-06,Belgium,4,1,0,0,home team win
M-1970-10,WC-1970,1970 FIFA Men's World Cup,men,1970-06-06,group stage,T-84,Uruguay,T-41,Italy,0,0,0,0,draw
M-1970-11,WC-1970,1970 FIFA Men's World Cup,men,1970-06-06,group stage,T-61,Romania,T-21,Czechoslovakia,2,1,0,0,home team win
M-1970-12,WC-1970,1970 FIFA Men's World Cup,men,1970-06-06,group stage,T-56,Peru,T-47,Morocco,3,0,0,0,home team win
M-1970-13,WC-1970,1970 FIFA Men's World Cup,men,1970-06-07,group stage,T-46,Mexico,T-27,El Salvador,4,0,0,0,home team win
M-1970-14,WC-1970,1970 FIFA Men's World Cup,men,1970-06-07,group stage,T-74,Sweden,T-40,Israel,1,1,0,0,draw
M-1970-15,WC-1970,1970 FIFA Men's World Cup,men,1970-06-07,group stage,T-09,Brazil,T-28,England,1,0,0,0,home team win
M-1970-16,WC-1970,1970 FIFA Men's World Cup,men,1970-06-07,group stage,T-86,West Germany,T-10,Bulgaria,5,2,0,0,home team win
M-1970-17,WC-1970,1970 FIFA Men's World Cup,men,1970-06-10,group stage,T-72,Soviet Union,T-27,El Salvador,2,0,0,0,home team win
M-1970-18,WC-1970,1970 FIFA Men's World Cup,men,1970-06-10,group stage,T-74,Sweden,T-84,Uruguay,1,0,0,0,home team win
M-1970-19,WC-1970,1970 FIFA Men's World Cup,men,1970-06-10,group stage,T-09,Brazil,T-61,Romania,3,2,0,0,home team win
M-1970-20,WC-1970,1970 FIFA Men's World Cup,men,1970-06-10,group stage,T-86,West Germany,T-56,Peru,3,1,0,0,home team win
M-1970-21,WC-1970,1970 FIFA Men's World Cup,men,1970-06-11,group stage,T-46,Mexico,T-06,Belgium,1,0,0,0,home team win
M-1970-22,WC-1970,1970 FIFA Men's World Cup,men,1970-06-11,group stage,T-41,Italy,T-40,Israel,0,0,0,0,draw
M-1970-23,WC-1970,1970 FIFA Men's World Cup,men,1970-06-11,group stage,T-28,England,T-21,Czechoslovakia,1,0,0,0,home team win
M-1970-24,WC-1970,1970 FIFA Men's World Cup,men,1970-06-11,group stage,T-10,Bulgaria,T-47,Morocco,1,1,0,0,draw
M-1970-25,WC-1970,1970 FIFA Men's World Cup,men,1970-06-14,quarter-finals,T-09,Brazil,T-56,Peru,4,2,0,0,home team win
M-1970-26,WC-1970,1970 FIFA Men's World Cup,men,1970-06-14,quarter-finals,T-41,Italy,T-46,Mexico,4,1,0,0,home team win
M-1970-27,WC-1970,1970 FIFA Men's World Cup,men,1970-06-14,quarter-finals,T-72,Soviet Union,T-84,Uruguay,0,1,1,0,away team win
M-1970-28,WC-1970,1970 FIFA Men's World Cup,men,1970-06-14,quarter-finals,T-86,West Germany,T-28,England,3,2,1,0,home team win
M-1970-29,WC-1970,1970 FIFA Men's World Cup,men,1970-06-17,semi-finals,T-09,Brazil,T-84,Uruguay,3,1,0,0,home team win
M-1970-30,WC-1970,1970 FIFA Men's World Cup,men,1970-06-17,semi-finals,T-41,Italy,T-86,West Germany,4,3,1,0,home team win
M-1970-31,WC-1970,1970 FIFA Men's World Cup,men,1970-06-20,third-place match,T-86,West Germany,T-84,Uruguay,1,0,0,0,home team win
M-1970-32,WC-1970,1970 FIFA Men's World Cup,men,1970-06-21,final,T-09,Brazil,T-41,Italy,4,1,0,0,home team win
M-1974-01,WC-1974,1974 FIFA Men's World Cup,men,1974-06-13,group stage,T-09,Brazil,T-87,Yugoslavia,0,0,0,0,draw
M-1974-02,WC-1974,1974 FIFA Men's World Cup,men,1974-06-14,group stage,T-86,West Germany,T-13,Chile,1,0,0,0,home team win
M-1974-03,WC-1974,1974 FIFA Men's World Cup,men,1974-06-14,group stage,T-24,East Germany,T-04,Australia,2,0,0,0,home team win
M-1974-04,WC-1974,1974 FIFA Men's World Cup,men,1974-06-14,group stage,T-88,Zaire,T-64,Scotland,0,2,0,0,away team win
M-1974-05,WC-1974,1974 FIFA Men's World Cup,men,1974-06-15,group stage,T-74,Sweden,T-10,Bulgaria,0,0,0,0,draw
M-1974-06,WC-1974,1974 FIFA Men's World Cup,men,1974-06-15,group stage,T-84,Uruguay,T-48,Netherlands,0,2,0,0,away team win
M-1974-07,WC-1974,1974 FIFA Men's World Cup,men,1974-06-15,group stage,T-41,Italy,T-34,Haiti,3,1,0,0,home team win
M-1974-08,WC-1974,1974 FIFA Men's World Cup,men,1974-06-15,group stage,T-57,Poland,T-03,Argentina,3,2,0,0,home team win
M-1974-09,WC-1974,1974 FIFA Men's World Cup,men,1974-06-18,group stage,T-04,Australia,T-86,West Germany,0,3,0,0,away team win
M-1974-10,WC-1974,1974 FIFA Men's World Cup,men,1974-06-18,group stage,T-13,Chile,T-24,East Germany,1,1,0,0,draw
M-1974-11,WC-1974,1974 FIFA Men's World Cup,men,1974-06-18,group stage,T-64,Scotland,T-09,Brazil,0,0,0,0,draw
M-1974-12,WC-1974,1974 FIFA Men's World Cup,men,1974-06-18,group stage,T-87,Yugoslavia,T-88,Zaire,9,0,0,0,home team win
M-1974-13,WC-1974,1974 FIFA Men's World Cup,men,1974-06-19,group stage,T-10,Bulgaria,T-84,Uruguay,1,1,0,0,draw
M-1974-14,WC-1974,1974 FIFA Men's World Cup,men,1974-06-19,group stage,T-48,Netherlands,T-74,Sweden,0,0,0,0,draw
M-1974-15,WC-1974,1974 FIFA Men's World Cup,men,1974-06-19,group stage,T-03,Argentina,T-41,Italy,1,1,0,0,draw
M-1974-16,WC-1974,1974 FIFA Men's World Cup,men,1974-06-19,group stage,T-34,Haiti,T-57,Poland,0,7,0,0,away team win
M-1974-17,WC-1974,1974 FIFA Men's World Cup,men,1974-06-22,group stage,T-04,Australia,T-13,Chile,0,0,0,0,draw
M-1974-18,WC-1974,1974 FIFA Men's World Cup,men,1974-06-22,group stage,T-64,Scotland,T-87,Yugoslavia,1,1,0,0,draw
M-1974-19,WC-1974,1974 FIFA Men's World Cup,men,1974-06-22,group stage,T-88,Zaire,T-09,Brazil,0,3,0,0,away team win
M-1974-20,WC-1974,1974 FIFA Men's World Cup,men,1974-06-22,group stage,T-24,East Germany,T-86,West Germany,1,0,0,0,home team win
M-1974-21,WC-1974,1974 FIFA Men's World Cup,men,1974-06-23,group stage,T-10,Bulgaria,T-48,Netherlands,1,4,0,0,away team win
M-1974-22,WC-1974,1974 FIFA Men's World Cup,men,1974-06-23,group stage,T-74,Sweden,T-84,Uruguay,3,0,0,0,home team win
M-1974-23,WC-1974,1974 FIFA Men's World Cup,men,1974-06-23,group stage,T-03,Argentina,T-34,Haiti,4,1,0,0,home team win
M-1974-24,WC-1974,1974 FIFA Men's World Cup,men,1974-06-23,group stage,T-57,Poland,T-41,Italy,2,1,0,0,home team win
M-1974-25,WC-1974,1974 FIFA Men's World Cup,men,1974-06-26,second group stage,T-87,Yugoslavia,T-86,West Germany,0,2,0,0,away team win
M-1974-26,WC-1974,1974 FIFA Men's World Cup,men,1974-06-26,second group stage,T-09,Brazil,T-24,East Germany,1,0,0,0,home team win
M-1974-27,WC-1974,1974 FIFA Men's World Cup,men,1974-06-26,second group stage,T-48,Netherlands,T-03,Argentina,4,0,0,0,home team win
M-1974-28,WC-1974,1974 FIFA Men's World Cup,men,1974-06-26,second group stage,T-74,Sweden,T-57,Poland,0,1,0,0,away team win
M-1974-29,WC-1974,1974 FIFA Men's World Cup,men,1974-06-30,second group stage,T-03,Argentina,T-09,Brazil,1,2,0,0,away team win
M-1974-30,WC-1974,1974 FIFA Men's World Cup,men,1974-06-30,second group stage,T-24,East Germany,T-48,Netherlands,0,2,0,0,away team win
M-1974-31,WC-1974,1974 FIFA Men's World Cup,men,1974-06-30,second group stage,T-57,Poland,T-87,Yugoslavia,2,1,0,0,home team win
M-1974-32,WC-1974,1974 FIFA Men's World Cup,men,1974-06-30,second group stage,T-86,West Germany,T-74,Sweden,4,2,0,0,home team win
M-1974-33,WC-1974,1974 FIFA Men's World Cup,men,1974-07-03,second group stage,T-57,Poland,T-86,West Germany,0,1,0,0,away team win
M-1974-34,WC-1974,1974 FIFA Men's World Cup,men,1974-07-03,second group stage,T-03,Argentina,T-24,East Germany,1,1,0,0,draw
M-1974-35,WC-1974,1974 FIFA Men's World Cup,men,1974-07-03,second group stage,T-48,Netherlands,T-09,Brazil,2,0,0,0,home team win
M-1974-36,WC-1974,1974 FIFA Men's World Cup,men,1974-07-03,second group stage,T-74,Sweden,T-87,Yugoslavia,2,1,0,0,home team win
M-1974-37,WC-1974,1974 FIFA Men's World Cup,men,1974-07-06,third-place match,T-09,Brazil,T-57,Poland,0,1,0,0,away team win
M-1974-38,WC-1974,1974 FIFA Men's World Cup,men,1974-07-07,final,T-48,Netherlands,T-86,West Germany,1,2,0,0,away team win
M-1978-01,WC-1978,1978 FIFA Men's World Cup,men,1978-06-01,group stage,T-86,West Germany,T-57,Poland,0,0,0,0,draw
M-1978-02,WC-1978,1978 FIFA Men's World Cup,men,1978-06-02,group stage,T-41,Italy,T-30,France,2,1,0,0,home team win
M-1978-03,WC-1978,1978 FIFA Men's World Cup,men,1978-06-02,group stage,T-79,Tunisia,T-46,Mexico,3,1,0,0,home team win
M-1978-04,WC-1978,1978 FIFA Men's World Cup,men,1978-06-02,group stage,T-03,Argentina,T-36,Hungary,2,1,0,0,home team win
M-1978-05,WC-1978,1978 FIFA Men's World Cup,men,1978-06-03,group stage,T-05,Austria,T-73,Spain,2,1,0,0,home team win
M-1978-06,WC-1978,1978 FIFA Men's World Cup,men,1978-06-03,group stage,T-09,Brazil,T-74,Sweden,1,1,0,0,draw
M-1978-07,WC-1978,1978 FIFA Men's World Cup,men,1978-06-03,group stage,T-48,Netherlands,T-38,Iran,3,0,0,0,home team win
M-1978-08,WC-1978,1978 FIFA Men's World Cup,men,1978-06-03,group stage,T-56,Peru,T-64,Scotland,3,1,0,0,home team win
M-1978-09,WC-1978,1978 FIFA Men's World Cup,men,1978-06-06,group stage,T-41,Italy,T-36,Hungary,3,1,0,0,home team win
M-1978-10,WC-1978,1978 FIFA Men's World Cup,men,1978-06-06,group stage,T-57,Poland,T-79,Tunisia,1,0,0,0,home team win
M-1978-11,WC-1978,1978 FIFA Men's World Cup,men,1978-06-06,group stage,T-86,West Germany,T-46,Mexico,6,0,0,0,home team win
M-1978-12,WC-1978,1978 FIFA Men's World Cup,men,1978-06-06,group stage,T-03,Argentina,T-30,France,2,1,0,0,home team win
M-1978-13,WC-1978,1978 FIFA Men's World Cup,men,1978-06-07,group stage,T-05,Austria,T-74,Sweden,1,0,0,0,home team win
M-1978-14,WC-1978,1978 FIFA Men's World Cup,men,1978-06-07,group stage,T-09,Brazil,T-73,Spain,0,0,0,0,draw
M-1978-15,WC-1978,1978 FIFA Men's World Cup,men,1978-06-07,group stage,T-48,Netherlands,T-56,Peru,0,0,0,0,draw
M-1978-16,WC-1978,1978 FIFA Men's World Cup,men,1978-06-07,group stage,T-64,Scotland,T-38,Iran,1,1,0,0,draw
M-1978-17,WC-1978,1978 FIFA Men's World Cup,men,1978-06-10,group stage,T-30,France,T-36,Hungary,3,1,0,0,home team win
M-1978-18,WC-1978,1978 FIFA Men's World Cup,men,1978-06-10,group stage,T-57,Poland,T-46,Mexico,3,1,0,0,home team win
M-1978-19,WC-1978,1978 FIFA Men's World Cup,men,1978-06-10,group stage,T-86,West Germany,T-79,Tunisia,0,0,0,0,draw
M-1978-20,WC-1978,1978 FIFA Men's World Cup,men,1978-06-10,group stage,T-03,Argentina,T-41,Italy,0,1,0,0,away team win
M-1978-21,WC-1978,1978 FIFA Men's World Cup,men,1978-06-11,group stage,T-09,Brazil,T-05,Austria,1,0,0,0,home team win
M-1978-22,WC-1978,1978 FIFA Men's World Cup,men,1978-06-11,group stage,T-73,Spain,T-74,Sweden,1,0,0,0,home team win
M-1978-23,WC-1978,1978 FIFA Men's World Cup,men,1978-06-11,group stage,T-56,Peru,T-38,Iran,4,1,0,0,home team win
M-1978-24,WC-1978,1978 FIFA Men's World Cup,men,1978-06-11,group stage,T-64,Scotland,T-48,Netherlands,3,2,0,0,home team win
M-1978-25,WC-1978,1978 FIFA Men's World Cup,men,1978-06-14,second group stage,T-05,Austria,T-48,Netherlands,1,5,0,0,away team win
M-1978-26,WC-1978,1978 FIFA Men's World Cup,men,1978-06-14,second group stage,T-41,Italy,T-86,West Germany,0,0,0,0,draw
M-1978-27,WC-1978,1978 FIFA Men's World Cup,men,1978-06-14,second group stage,T-09,Brazil,T-56,Peru,3,0,0,0,home team win
M-1978-28,WC-1978,1978 FIFA Men's World Cup,men,1978-06-14,second group stage,T-03,Argentina,T-57,Poland,2,0,0,0,home team win
M-1978-29,WC-1978,1978 FIFA Men's World Cup,men,1978-06-18,second group stage,T-56,Peru,T-57,Poland,0,1,0,0,away team win
M-1978-30,WC-1978,1978 FIFA Men's World Cup,men,1978-06-18,second group stage,T-41,Italy,T-05,Austria,1,0,0,0,home team win
M-1978-31,WC-1978,1978 FIFA Men's World Cup,men,1978-06-18,second group stage,T-48,Netherlands,T-86,West Germany,2,2,0,0,draw
M-1978-32,WC-1978,1978 FIFA Men's World Cup,men,1978-06-18,second group stage,T-03,Argentina,T-09,Brazil,0,0,0,0,draw
M-1978-33,WC-1978,1978 FIFA Men's World Cup,men,1978-06-21,second group stage,T-05,Austria,T-86,West Germany,3,2,0,0,home team win
M-1978-34,WC-1978,1978 FIFA Men's World Cup,men,1978-06-21,second group stage,T-41,Italy,T-48,Netherlands,1,2,0,0,away team win
M-1978-35,WC-1978,1978 FIFA Men's World Cup,men,1978-06-21,second group stage,T-09,Brazil,T-57,Poland,3,1,0,0,home team win
M-1978-36,WC-1978,1978 FIFA Men's World Cup,men,1978-06-21,second group stage,T-03,Argentina,T-56,Peru,6,0,0,0,home team win
M-1978-37,WC-1978,1978 FIFA Men's World Cup,men,1978-06-24,third-place match,T-09,Brazil,T-41,Italy,2,1,0,0,home team win
M-1978-38,WC-1978,1978 FIFA Men's World Cup,men,1978-06-25,final,T-03,Argentina,T-48,Netherlands,3,1,1,0,home team win
M-1982-01,WC-1982,1982 FIFA Men's World Cup,men,1982-06-13,group stage,T-03,Argentina,T-06,Belgium,0,1,0,0,away team win
M-1982-02,WC-1982,1982 FIFA Men's World Cup,men,1982-06-14,group stage,T-41,Italy,T-57,Poland,0,0,0,0,draw
M-1982-03,WC-1982,1982 FIFA Men's World Cup,men,1982-06-14,group stage,T-09,Brazil,T-72,Soviet Union,2,1,0,0,home team win
M-1982-04,WC-1982,1982 FIFA Men's World Cup,men,1982-06-15,group stage,T-56,Peru,T-11,Cameroon,0,0,0,0,draw
M-1982-05,WC-1982,1982 FIFA Men's World Cup,men,1982-06-15,group stage,T-36,Hungary,T-27,El Salvador,10,1,0,0,home team win
M-1982-06,WC-1982,1982 FIFA Men's World Cup,men,1982-06-15,group stage,T-64,Scotland,T-49,New Zealand,5,2,0,0,home team win
M-1982-07,WC-1982,1982 FIFA Men's World Cup,men,1982-06-16,group stage,T-86,West Germany,T-01,Algeria,1,2,0,0,away team win
M-1982-08,WC-1982,1982 FIFA Men's World Cup,men,1982-06-16,group stage,T-28,England,T-30,France,3,1,0,0,home team win
M-1982-09,WC-1982,1982 FIFA Men's World Cup,men,1982-06-16,group stage,T-73,Spain,T-35,Honduras,1,1,0,0,draw
M-1982-10,WC-1982,1982 FIFA Men's World Cup,men,1982-06-17,group stage,T-13,Chile,T-05,Austria,0,1,0,0,away team win
M-1982-11,WC-1982,1982 FIFA Men's World Cup,men,1982-06-17,group stage,T-21,Czechoslovakia,T-45,Kuwait,1,1,0,0,draw
M-1982-12,WC-1982,1982 FIFA Men's World Cup,men,1982-06-17,group stage,T-87,Yugoslavia,T-52,Northern Ireland,0,0,0,0,draw
M-1982-13,WC-1982,1982 FIFA Men's World Cup,men,1982-06-18,group stage,T-41,Italy,T-56,Peru,1,1,0,0,draw
M-1982-14,WC-1982,1982 FIFA Men's World Cup,men,1982-06-18,group stage,T-03,Argentina,T-36,Hungary,4,1,0,0,home team win
M-1982-15,WC-1982,1982 FIFA Men's World Cup,men,1982-06-18,group stage,T-09,Brazil,T-64,Scotland,4,1,0,0,home team win
M-1982-16,WC-1982,1982 FIFA Men's World Cup,men,1982-06-19,group stage,T-57,Poland,T-11,Cameroon,0,0,0,0,draw
M-1982-17,WC-1982,1982 FIFA Men's World Cup,men,1982-06-19,group stage,T-06,Belgium,T-27,El Salvador,1,0,0,0,home team win
M-1982-18,WC-1982,1982 FIFA Men's World Cup,men,1982-06-19,group stage,T-72,Soviet Union,T-49,New Zealand,3,0,0,0,home team win
M-1982-19,WC-1982,1982 FIFA Men's World Cup,men,1982-06-20,group stage,T-86,West Germany,T-13,Chile,4,1,0,0,home team win
M-1982-20,WC-1982,1982 FIFA Men's World Cup,men,1982-06-20,group stage,T-28,England,T-21,Czechoslovakia,2,0,0,0,home team win
M-1982-21,WC-1982,1982 FIFA Men's World Cup,men,1982-06-20,group stage,T-73,Spain,T-87,Yugoslavia,2,1,0,0,home team win
M-1982-22,WC-1982,1982 FIFA Men's World Cup,men,1982-06-21,group stage,T-01,Algeria,T-05,Austria,0,2,0,0,away team win
M-1982-23,WC-1982,1982 FIFA Men's World Cup,men,1982-06-21,group stage,T-30,France,T-45,Kuwait,4,1,0,0,home team win
M-1982-24,WC-1982,1982 FIFA Men's World Cup,men,1982-06-21,group stage,T-35,Honduras,T-52,Northern Ireland,1,1,0,0,draw
M-1982-25,WC-1982,1982 FIFA Men's World Cup,men,1982-06-22,group stage,T-57,Poland,T-56,Peru,5,1,0,0,home team win
M-1982-26,WC-1982,1982 FIFA Men's World Cup,men,1982-06-22,group stage,T-06,Belgium,T-36,Hungary,1,1,0,0,draw
M-1982-27,WC-1982,1982 FIFA Men's World Cup,men,1982-06-22,group stage,T-72,Soviet Union,T-64,Scotland,2,2,0,0,draw
M-1982-28,WC-1982,1982 FIFA Men's World Cup,men,1982-06-23,group stage,T-41,Italy,T-11,Cameroon,1,1,0,0,draw
M-1982-29,WC-1982,1982 FIFA Men's World Cup,men,1982-06-23,group stage,T-03,Argentina,T-27,El Salvador,2,0,0,0,home team win
M-1982-30,WC-1982,1982 FIFA Men's World Cup,men,1982-06-23,group stage,T-09,Brazil,T-49,New Zealand,4,0,0,0,home team win
M-1982-31,WC-1982,1982 FIFA Men's World Cup,men,1982-06-24,group stage,T-01,Algeria,T-13,Chile,3,2,0,0,home team win
M-1982-32,WC-1982,1982 FIFA Men's World Cup,men,1982-06-24,group stage,T-30,France,T-21,Czechoslovakia,1,1,0,0,draw
M-1982-33,WC-1982,1982 FIFA Men's World Cup,men,1982-06-24,group stage,T-35,Honduras,T-87,Yugoslavia,0,1,0,0,away team win
M-1982-34,WC-1982,1982 FIFA Men's World Cup,men,1982-06-25,group stage,T-86,West Germany,T-05,Austria,1,0,0,0,home team win
M-1982-35,WC-1982,1982 FIFA Men's World Cup,men,1982-06-25,group stage,T-28,England,T-45,Kuwait,1,0,0,0,home team win
M-1982-36,WC-1982,1982 FIFA Men's World Cup,men,1982-06-25,group stage,T-73,Spain,T-52,Northern Ireland,0,1,0,0,away team win
M-1982-37,WC-1982,1982 FIFA Men's World Cup,men,1982-06-28,second group stage,T-05,Austria,T-30,France,0,1,0,0,away team win
M-1982-38,WC-1982,1982 FIFA Men's World Cup,men,1982-06-28,second group stage,T-57,Poland,T-06,Belgium,3,0,0,0,home team win
M-1982-39,WC-1982,1982 FIFA Men's World Cup,men,1982-06-29,second group stage,T-41,Italy,T-03,Argentina,2,1,0,0,home team win
M-1982-40,WC-1982,1982 FIFA Men's World Cup,men,1982-06-29,second group stage,T-86,West Germany,T-28,England,0,0,0,0,draw
M-1982-41,WC-1982,1982 FIFA Men's World Cup,men,1982-07-01,second group stage,T-05,Austria,T-52,Northern Ireland,2,2,0,0,draw
M-1982-42,WC-1982,1982 FIFA Men's World Cup,men,1982-07-01,second group stage,T-06,Belgium,T-72,Soviet Union,0,1,0,0,away team win
M-1982-43,WC-1982,1982 FIFA Men's World Cup,men,1982-07-02,second group stage,T-03,Argentina,T-09,Brazil,1,3,0,0,away team win
M-1982-44,WC-1982,1982 FIFA Men's World Cup,men,1982-07-02,second group stage,T-86,West Germany,T-73,Spain,2,1,0,0,home team win
M-1982-45,WC-1982,1982 FIFA Men's World Cup,men,1982-07-04,second group stage,T-30,France,T-52,Northern Ireland,4,1,0,0,home team win
M-1982-46,WC-1982,1982 FIFA Men's World Cup,men,1982-07-04,second group stage,T-72,Soviet Union,T-57,Poland,0,0,0,0,draw
M-1982-47,WC-1982,1982 FIFA Men's World Cup,men,1982-07-05,second group stage,T-41,Italy,T-09,Brazil,3,2,0,0,home team win
M-1982-48,WC-1982,1982 FIFA Men's World Cup,men,1982-07-05,second group stage,T-73,Spain,T-28,England,0,0,0,0,draw
M-1982-49,WC-1982,1982 FIFA Men's World Cup,men,1982-07-08,semi-finals,T-57,Poland,T-41,Italy,0,2,0,0,away team win
M-1982-50,WC-1982,1982 FIFA Men's World Cup,men,1982-07-08,semi-finals,T-86,West Germany,T-30,France,3,3,1,1,home team win
M-1982-51,WC-1982,1982 FIFA Men's World Cup,men,1982-07-10,third-place match,T-57,Poland,T-30,France,3,2,0,0,home team win
M-1982-52,WC-1982,1982 FIFA Men's World Cup,men,1982-07-11,final,T-41,Italy,T-86,West Germany,3,1,0,0,home team win
M-1986-01,WC-1986,1986 FIFA Men's World Cup,men,1986-05-31,group stage,T-10,Bulgaria,T-41,Italy,1,1,0,0,draw
M-1986-02,WC-1986,1986 FIFA Men's World Cup,men,1986-06-01,group stage,T-73,Spain,T-09,Brazil,0,1,0,0,away team win
M-1986-03,WC-1986,1986 FIFA Men's World Cup,men,1986-06-01,group stage,T-12,Canada,T-30,France,0,1,0,0,away team win
M-1986-04,WC-1986,1986 FIFA Men's World Cup,men,1986-06-02,group stage,T-03,Argentina,T-71,South Korea,3,1,0,0,home team win
M-1986-05,WC-1986,1986 FIFA Men's World Cup,men,1986-06-02,group stage,T-72,Soviet Union,T-36,Hungary,6,0,0,0,home team win
M-1986-06,WC-1986,1986 FIFA Men's World Cup,men,1986-06-02,group stage,T-47,Morocco,T-57,Poland,0,0,0,0,draw
M-1986-07,WC-1986,1986 FIFA Men's World Cup,men,1986-06-03,group stage,T-06,Belgium,T-46,Mexico,1,2,0,0,away team win
M-1986-08,WC-1986,1986 FIFA Men's World Cup,men,1986-06-03,group stage,T-01,Algeria,T-52,Northern Ireland,1,1,0,0,draw
M-1986-09,WC-1986,1986 FIFA Men's World Cup,men,1986-06-03,group stage,T-58,Portugal,T-28,England,1,0,0,0,home team win
M-1986-10,WC-1986,1986 FIFA Men's World Cup,men,1986-06-04,group stage,T-55,Paraguay,T-39,Iraq,1,0,0,0,home team win
M-1986-11,WC-1986,1986 FIFA Men's World Cup,men,1986-06-04,group stage,T-84,Uruguay,T-86,West Germany,1,1,0,0,draw
M-1986-12,WC-1986,1986 FIFA Men's World Cup,men,1986-06-04,group stage,T-64,Scotland,T-22,Denmark,0,1,0,0,away team win
M-1986-13,WC-1986,1986 FIFA Men's World Cup,men,1986-06-05,group stage,T-41,Italy,T-03,Argentina,1,1,0,0,draw
M-1986-14,WC-1986,1986 FIFA Men's World Cup,men,1986-06-05,group stage,T-30,France,T-72,Soviet Union,1,1,0,0,draw
M-1986-15,WC-1986,1986 FIFA Men's World Cup,men,1986-06-05,group stage,T-71,South Korea,T-10,Bulgaria,1,1,0,0,draw
M-1986-16,WC-1986,1986 FIFA Men's World Cup,men,1986-06-06,group stage,T-36,Hungary,T-12,Canada,2,0,0,0,home team win
M-1986-17,WC-1986,1986 FIFA Men's World Cup,men,1986-06-06,group stage,T-09,Brazil,T-01,Algeria,1,0,0,0,home team win
M-1986-18,WC-1986,1986 FIFA Men's World Cup,men,1986-06-06,group stage,T-28,England,T-47,Morocco,0,0,0,0,draw
M-1986-19,WC-1986,1986 FIFA Men's World Cup,men,1986-06-07,group stage,T-46,Mexico,T-55,Paraguay,1,1,0,0,draw
M-1986-20,WC-1986,1986 FIFA Men's World Cup,men,1986-06-07,group stage,T-52,Northern Ireland,T-73,Spain,1,2,0,0,away team win
M-1986-21,WC-1986,1986 FIFA Men's World Cup,men,1986-06-07,group stage,T-57,Poland,T-58,Portugal,1,0,0,0,home team win
M-1986-22,WC-1986,1986 FIFA Men's World Cup,men,1986-06-08,group stage,T-39,Iraq,T-06,Belgium,1,2,0,0,away team win
M-1986-23,WC-1986,1986 FIFA Men's World Cup,men,1986-06-08,group stage,T-86,West Germany,T-64,Scotland,2,1,0,0,home team win
M-1986-24,WC-1986,1986 FIFA Men's World Cup,men,1986-06-08,group stage,T-22,Denmark,T-84,Uruguay,6,1,0,0,home team win
M-1986-25,WC-1986,1986 FIFA Men's World Cup,men,1986-06-09,group stage,T-36,Hungary,T-30,France,0,3,0,0,away team win
M-1986-26,WC-1986,1986 FIFA Men's World Cup,men,1986-06-09,group stage,T-72,Soviet Union,T-12,Canada,2,0,0,0,home team win
M-1986-27,WC-1986,1986 FIFA Men's World Cup,men,1986-06-10,group stage,T-03,Argentina,T-10,Bulgaria,2,0,0,0,home team win
M-1986-28,WC-1986,1986 FIFA Men's World Cup,men,1986-06-10,group stage,T-71,South Korea,T-41,Italy,2,3,0,0,away team win
M-1986-29,WC-1986,1986 FIFA Men's World Cup,men,1986-06-11,group stage,T-39,Iraq,T-46,Mexico,0,1,0,0,away team win
M-1986-30,WC-1986,1986 FIFA Men's World Cup,men,1986-06-11,group stage,T-55,Paraguay,T-06,Belgium,2,2,0,0,draw
